card_id,account_id,customer_id,card_type,network,issue_date,expiry_date,card_status
CARD011061,ACC010333,CUS002495,Debit,RuPay,2024-10-25,2028-10-25,Active
CARD011062,ACC000134,CUS007381,Debit,Visa,2025-01-27,2029-01-27,Active
CARD011063,ACC003241,CUS006206,Credit,RuPay,2026-05-25,2030-05-25,Active
CARD011064,ACC001560,CUS009909,Credit,Visa,2024-11-07,2028-11-07,Active
CARD011065,ACC001664,CUS003088,Debit,Visa,2024-08-23,2028-08-23,Active
CARD011066,ACC006763,CUS008704,Debit,Mastercard,2024-09-08,2028-09-08,Expired
CARD011067,ACC009327,CUS007463,Credit,RuPay,2026-07-20,2030-07-20,Active
CARD011068,ACC003926,CUS007533,Debit,Mastercard,2023-09-21,2027-09-21,Active
CARD011069,ACC014652,CUS001923,Debit,Visa,2025-11-11,2029-11-11,Active
CARD011070,ACC014816,CUS007005,Debit,RuPay,2026-02-26,2030-02-26,Blocked
CARD011071,ACC003076,CUS000765,Debit,Mastercard,2023-06-23,2027-06-23,Active
CARD011072,ACC009672,CUS005013,Credit,RuPay,2023-05-08,2027-05-08,Active
CARD011073,ACC006525,CUS004880,Credit,Mastercard,2024-08-28,2028-08-28,Active
CARD011074,ACC009805,CUS009768,Debit,Visa,2023-08-17,2027-08-17,Active
CARD011075,ACC013471,CUS005844,Debit,Mastercard,2022-10-26,2026-10-26,Active
CARD011076,ACC011815,CUS006472,Debit,Visa,2024-06-26,2028-06-26,Expired
CARD011077,ACC003353,CUS009781,Debit,Visa,2022-02-13,2026-02-13,Active
CARD011078,ACC012444,CUS007735,Debit,Visa,2022-11-13,2026-11-13,Active
CARD011079,ACC014784,CUS008034,Debit,RuPay,2025-05-03,2029-05-03,Active
CARD011080,ACC002637,CUS003664,Debit,Visa,2023-12-25,2027-12-25,Active
CARD011081,ACC006636,CUS002250,Debit,Visa,2022-07-10,2026-07-10,Active
CARD011082,ACC004632,CUS001617,Credit,RuPay,2024-05-12,2028-05-12,Active
CARD011083,ACC005672,CUS005274,Debit,Visa,2021-11-11,2025-11-11,Active
CARD011084,ACC013294,CUS009498,Debit,Visa,2026-03-20,2030-03-20,Active
CARD011085,ACC013244,CUS005661,Credit,RuPay,2025-01-23,2029-01-23,Active
CARD011086,ACC011279,CUS002287,Debit,Mastercard,2024-04-14,2028-04-14,Active
CARD011087,ACC005461,CUS003741,Debit,Visa,2022-06-20,2026-06-20,Active
CARD011088,ACC000566,CUS005598,Debit,Mastercard,2022-05-10,2026-05-10,Active
CARD011089,ACC012888,CUS003781,Debit,Mastercard,2026-02-07,2030-02-07,Active
CARD011090,ACC013754,CUS009501,Debit,Mastercard,2024-10-22,2028-10-22,Active
CARD011091,ACC002639,CUS007713,Debit,Visa,2023-06-15,2027-06-15,Active
CARD011092,ACC013317,CUS006741,Credit,Visa,2022-08-19,2026-08-19,Active
CARD011093,ACC001063,CUS001443,Debit,Visa,2024-04-24,2028-04-24,Active
CARD011094,ACC013933,CUS004653,Debit,RuPay,2024-10-26,2028-10-26,Active
CARD011095,ACC007359,CUS007619,Debit,Visa,2021-10-06,2025-10-06,Active
CARD011096,ACC012876,CUS008160,Credit,Mastercard,2021-11-08,2025-11-08,Active
CARD011097,ACC007246,CUS008706,Credit,Visa,2022-02-17,2026-02-17,Blocked
CARD011098,ACC000385,CUS009545,Credit,Visa,2025-01-11,2029-01-11,Expired
CARD011099,ACC006524,CUS002600,Debit,Mastercard,2023-08-19,2027-08-19,Active
CARD011100,ACC012948,CUS001734,Debit,RuPay,2025-04-20,2029-04-20,Active
CARD011101,ACC005573,CUS004836,Debit,RuPay,2023-05-31,2027-05-31,Active
CARD011102,ACC010332,CUS009956,Credit,Visa,2023-07-04,2027-07-04,Active
CARD011103,ACC013788,CUS001614,Debit,Mastercard,2024-07-22,2028-07-22,Active
CARD011104,ACC014426,CUS006467,Debit,Mastercard,2026-03-02,2030-03-02,Active
CARD011105,ACC005138,CUS005548,Debit,RuPay,2026-06-09,2030-06-09,Expired
CARD011106,ACC012823,CUS009186,Debit,RuPay,2022-12-27,2026-12-27,Active
CARD011107,ACC003178,CUS000103,Credit,RuPay,2024-05-23,2028-05-23,Active
CARD011108,ACC010642,CUS002533,Debit,Visa,2022-12-16,2026-12-16,Active
CARD011109,ACC006076,CUS001182,Credit,Visa,2021-11-07,2025-11-07,Active
CARD011110,ACC005675,CUS002436,Debit,Mastercard,2022-03-14,2026-03-14,Active
CARD011111,ACC004552,CUS008977,Debit,Visa,2023-08-04,2027-08-04,Active
CARD011112,ACC004022,CUS005723,Debit,RuPay,2023-11-18,2027-11-18,Active
CARD011113,ACC011699,CUS008150,Credit,Mastercard,2022-06-04,2026-06-04,Active
CARD011114,ACC004924,CUS006516,Debit,Visa,2022-05-21,2026-05-21,Active
CARD011115,ACC003188,CUS004720,Debit,Mastercard,2022-06-04,2026-06-04,Active
CARD011116,ACC002456,CUS007783,Debit,Mastercard,2025-05-23,2029-05-23,Active
CARD011117,ACC008022,CUS003881,Debit,RuPay,2022-06-25,2026-06-25,Active
CARD011118,ACC012338,CUS000744,Debit,RuPay,2022-08-08,2026-08-08,Active
CARD011119,ACC010836,CUS008259,Debit,RuPay,2026-06-15,2030-06-15,Active
CARD011120,ACC006112,CUS006628,Credit,Visa,2022-09-13,2026-09-13,Active
CARD011121,ACC014373,CUS005228,Debit,Visa,2023-08-13,2027-08-13,Active
CARD011122,ACC007793,CUS008819,Debit,RuPay,2022-04-24,2026-04-24,Active
CARD011123,ACC000697,CUS003525,Credit,Mastercard,2022-05-26,2026-05-26,Active
CARD011124,ACC007326,CUS008397,Credit,RuPay,2025-07-31,2029-07-31,Active
CARD011125,ACC012208,CUS001994,Credit,Mastercard,2023-09-04,2027-09-04,Active
CARD011126,ACC008597,CUS004561,Debit,Visa,2023-06-29,2027-06-29,Active
CARD011127,ACC005519,CUS001006,Credit,Visa,2021-08-14,2025-08-14,Active
CARD011128,ACC001369,CUS002653,Credit,Mastercard,2024-04-26,2028-04-26,Active
CARD011129,ACC009159,CUS006048,Debit,Mastercard,2023-02-02,2027-02-02,Active
CARD011130,ACC005024,CUS005934,Credit,Visa,2023-12-05,2027-12-05,Active
CARD011131,ACC003031,CUS007878,Debit,Visa,2022-09-30,2026-09-30,Active
CARD011132,ACC000115,CUS008144,Debit,Mastercard,2023-04-30,2027-04-30,Blocked
CARD011133,ACC009263,CUS004066,Debit,Visa,2022-03-10,2026-03-10,Blocked
CARD011134,ACC004522,CUS005246,Credit,RuPay,2021-09-06,2025-09-06,Active
CARD011135,ACC009195,CUS002326,Credit,Mastercard,2024-05-01,2028-05-01,Active
CARD011136,ACC000091,CUS009114,Debit,Mastercard,2021-08-10,2025-08-10,Active
CARD011137,ACC002565,CUS009264,Debit,Visa,2023-03-16,2027-03-16,Active
CARD011138,ACC006613,CUS004218,Credit,Visa,2023-02-28,2027-02-28,Active
CARD011139,ACC004567,CUS003210,Credit,Visa,2022-11-13,2026-11-13,Active
CARD011140,ACC009318,CUS008710,Debit,RuPay,2022-12-06,2026-12-06,Blocked
CARD011141,ACC003349,CUS009870,Debit,RuPay,2023-04-09,2027-04-09,Active
CARD011142,ACC011489,CUS003357,Debit,Mastercard,2022-08-28,2026-08-28,Active
CARD011143,ACC011465,CUS007066,Credit,Mastercard,2025-04-28,2029-04-28,Active
CARD011144,ACC010009,CUS005695,Debit,RuPay,2022-04-30,2026-04-30,Active
CARD011145,ACC011161,CUS006624,Debit,Visa,2026-02-06,2030-02-06,Active
CARD011146,ACC006317,CUS000493,Credit,Mastercard,2022-12-25,2026-12-25,Active
CARD011147,ACC009006,CUS006858,Debit,Mastercard,2023-11-11,2027-11-11,Active
CARD011148,ACC000851,CUS006114,Debit,RuPay,2021-08-24,2025-08-24,Active
CARD011149,ACC014017,CUS002223,Debit,Visa,2025-10-16,2029-10-16,Active
CARD011150,ACC012608,CUS007030,Debit,Visa,2024-12-12,2028-12-12,Active
CARD011151,ACC001472,CUS009987,Debit,Visa,2026-03-29,2030-03-29,Active
CARD011152,ACC007024,CUS003645,Debit,Visa,2022-10-08,2026-10-08,Active
CARD011153,ACC013090,CUS002480,Credit,Mastercard,2026-06-29,2030-06-29,Active
CARD011154,ACC001220,CUS005640,Debit,Visa,2025-08-02,2029-08-02,Active
CARD011155,ACC006835,CUS000187,Debit,Mastercard,2022-05-06,2026-05-06,Active
CARD011156,ACC013841,CUS008723,Debit,Mastercard,2022-03-25,2026-03-25,Active
CARD011157,ACC007152,CUS000294,Debit,Mastercard,2023-12-18,2027-12-18,Active
CARD011158,ACC000333,CUS000199,Credit,Mastercard,2024-06-02,2028-06-02,Active
CARD011159,ACC000323,CUS006508,Credit,Mastercard,2023-07-19,2027-07-19,Active
CARD011160,ACC013369,CUS002625,Debit,RuPay,2021-12-14,2025-12-14,Active
CARD011161,ACC004165,CUS008862,Debit,RuPay,2026-05-23,2030-05-23,Active
CARD011162,ACC008714,CUS009057,Debit,Visa,2023-08-08,2027-08-08,Active
CARD011163,ACC008316,CUS003380,Debit,Visa,2025-09-14,2029-09-14,Active
CARD011164,ACC005384,CUS007669,Debit,Visa,2023-06-06,2027-06-06,Expired
CARD011165,ACC010176,CUS009133,Debit,Mastercard,2026-07-03,2030-07-03,Active
CARD011166,ACC010512,CUS008145,Debit,RuPay,2025-01-23,2029-01-23,Blocked
CARD011167,ACC000840,CUS004251,Debit,Mastercard,2022-07-04,2026-07-04,Active
CARD011168,ACC005575,CUS000706,Credit,RuPay,2023-04-05,2027-04-05,Active
CARD011169,ACC000644,CUS005658,Debit,RuPay,2023-07-29,2027-07-29,Active
CARD011170,ACC000728,CUS005202,Credit,RuPay,2026-07-30,2030-07-30,Active
CARD011171,ACC013716,CUS004884,Debit,RuPay,2023-12-01,2027-12-01,Blocked
CARD011172,ACC012318,CUS005247,Debit,RuPay,2022-11-01,2026-11-01,Active
CARD011173,ACC005024,CUS005934,Debit,RuPay,2022-08-02,2026-08-02,Blocked
CARD011174,ACC003225,CUS003587,Credit,Visa,2026-02-06,2030-02-06,Active
CARD011175,ACC003538,CUS000242,Debit,Mastercard,2022-12-30,2026-12-30,Active
CARD011176,ACC012767,CUS000325,Debit,Visa,2025-01-10,2029-01-10,Active
CARD011177,ACC008241,CUS006410,Credit,Mastercard,2023-05-09,2027-05-09,Active
CARD011178,ACC014937,CUS002215,Debit,Visa,2024-04-18,2028-04-18,Active
CARD011179,ACC003202,CUS000889,Debit,Mastercard,2025-07-06,2029-07-06,Active
CARD011180,ACC009826,CUS006555,Debit,Mastercard,2026-04-22,2030-04-22,Active
CARD011181,ACC002748,CUS005001,Debit,RuPay,2022-09-05,2026-09-05,Active
CARD011182,ACC011776,CUS004669,Debit,RuPay,2021-09-07,2025-09-07,Active
CARD011183,ACC009711,CUS000479,Debit,Visa,2021-08-16,2025-08-16,Active
CARD011184,ACC004862,CUS000655,Credit,Visa,2024-09-03,2028-09-03,Active
CARD011185,ACC005059,CUS008507,Credit,Mastercard,2026-04-07,2030-04-07,Active
CARD011186,ACC002517,CUS008167,Credit,RuPay,2024-08-04,2028-08-04,Active
CARD011187,ACC010015,CUS004061,Debit,Visa,2021-10-04,2025-10-04,Active
CARD011188,ACC004052,CUS000089,Debit,Mastercard,2022-06-22,2026-06-22,Active
CARD011189,ACC005680,CUS007123,Debit,RuPay,2021-11-19,2025-11-19,Active
CARD011190,ACC003778,CUS008678,Debit,Mastercard,2023-11-26,2027-11-26,Active
CARD011191,ACC003708,CUS009157,Debit,Visa,2024-08-28,2028-08-28,Blocked
CARD011192,ACC001968,CUS009412,Debit,RuPay,2022-09-16,2026-09-16,Active
CARD011193,ACC014878,CUS000824,Debit,RuPay,2026-04-03,2030-04-03,Blocked
CARD011194,ACC012008,CUS008698,Debit,Visa,2024-01-09,2028-01-09,Active
CARD011195,ACC013648,CUS006541,Credit,RuPay,2022-08-02,2026-08-02,Active
CARD011196,ACC014592,CUS001025,Credit,Mastercard,2022-04-03,2026-04-03,Active
CARD011197,ACC000092,CUS003444,Debit,Visa,2022-04-17,2026-04-17,Active
CARD011198,ACC010769,CUS000788,Debit,Visa,2023-11-22,2027-11-22,Active
CARD011199,ACC012179,CUS008315,Credit,Visa,2023-02-21,2027-02-21,Active
CARD011200,ACC011975,CUS007249,Debit,Mastercard,2025-10-29,2029-10-29,Active
CARD011201,ACC009298,CUS005033,Debit,Mastercard,2021-12-29,2025-12-29,Active
CARD011202,ACC006062,CUS005882,Credit,RuPay,2022-06-26,2026-06-26,Active
CARD011203,ACC002086,CUS006300,Credit,RuPay,2022-02-09,2026-02-09,Active
CARD011204,ACC003546,CUS002407,Debit,Mastercard,2025-03-12,2029-03-12,Active
CARD011205,ACC010556,CUS003564,Credit,Mastercard,2022-07-30,2026-07-30,Active
CARD011206,ACC000744,CUS006033,Debit,Mastercard,2025-08-05,2029-08-05,Active
CARD011207,ACC002104,CUS009330,Debit,Mastercard,2026-06-02,2030-06-02,Active
CARD011208,ACC012956,CUS001836,Debit,RuPay,2023-03-30,2027-03-30,Active
CARD011209,ACC002415,CUS004995,Debit,Visa,2023-09-30,2027-09-30,Active
CARD011210,ACC006791,CUS002194,Debit,RuPay,2021-09-05,2025-09-05,Active
CARD011211,ACC013234,CUS008371,Debit,Visa,2022-08-20,2026-08-20,Active
CARD011212,ACC003546,CUS002407,Debit,Visa,2024-11-28,2028-11-28,Active
CARD011213,ACC000490,CUS007060,Debit,Visa,2023-12-07,2027-12-07,Active
CARD011214,ACC005419,CUS006057,Debit,Visa,2023-11-13,2027-11-13,Active
CARD011215,ACC009251,CUS000391,Debit,Visa,2022-01-25,2026-01-25,Active
CARD011216,ACC003080,CUS009126,Credit,Mastercard,2026-07-27,2030-07-27,Active
CARD011217,ACC013933,CUS004653,Credit,Visa,2026-01-24,2030-01-24,Active
CARD011218,ACC005493,CUS008717,Credit,Visa,2025-09-27,2029-09-27,Active
CARD011219,ACC005303,CUS004724,Credit,Visa,2026-07-19,2030-07-19,Expired
CARD011220,ACC000401,CUS007440,Debit,RuPay,2024-03-05,2028-03-05,Active
CARD011221,ACC002069,CUS009392,Credit,Visa,2025-10-29,2029-10-29,Active
CARD011222,ACC002523,CUS000023,Debit,RuPay,2023-02-15,2027-02-15,Active
CARD011223,ACC014567,CUS000962,Debit,RuPay,2023-11-23,2027-11-23,Active
CARD011224,ACC010198,CUS005761,Credit,RuPay,2023-08-17,2027-08-17,Active
CARD011225,ACC006295,CUS004103,Debit,Mastercard,2023-04-23,2027-04-23,Active
CARD011226,ACC007406,CUS005118,Credit,Visa,2023-07-01,2027-07-01,Blocked
CARD011227,ACC010435,CUS008467,Credit,Visa,2021-12-19,2025-12-19,Active
CARD011228,ACC000031,CUS006405,Debit,Mastercard,2024-04-27,2028-04-27,Active
CARD011229,ACC001068,CUS003121,Debit,Mastercard,2026-06-10,2030-06-10,Active
CARD011230,ACC014408,CUS005605,Debit,Visa,2024-03-06,2028-03-06,Active
CARD011231,ACC009294,CUS002348,Debit,Visa,2025-05-16,2029-05-16,Active
CARD011232,ACC013434,CUS007661,Debit,Mastercard,2023-05-08,2027-05-08,Blocked
CARD011233,ACC003377,CUS000976,Debit,RuPay,2022-08-30,2026-08-30,Active
CARD011234,ACC003225,CUS003587,Debit,Visa,2021-10-06,2025-10-06,Active
CARD011235,ACC009793,CUS005513,Debit,RuPay,2025-08-03,2029-08-03,Blocked
CARD011236,ACC006756,CUS006793,Debit,Visa,2025-01-12,2029-01-12,Active
CARD011237,ACC011896,CUS003711,Debit,Visa,2023-10-24,2027-10-24,Active
CARD011238,ACC014780,CUS005957,Debit,Mastercard,2021-09-15,2025-09-15,Active
CARD011239,ACC011480,CUS007180,Debit,Mastercard,2024-10-12,2028-10-12,Active
CARD011240,ACC008234,CUS009167,Debit,Visa,2024-09-23,2028-09-23,Active
CARD011241,ACC012634,CUS009552,Debit,Mastercard,2026-03-23,2030-03-23,Blocked
CARD011242,ACC001131,CUS001974,Debit,Mastercard,2021-12-23,2025-12-23,Active
CARD011243,ACC006175,CUS007119,Credit,Mastercard,2022-10-29,2026-10-29,Active
CARD011244,ACC001627,CUS001957,Debit,Visa,2022-05-04,2026-05-04,Blocked
CARD011245,ACC002934,CUS008799,Credit,Mastercard,2022-12-18,2026-12-18,Active
CARD011246,ACC007083,CUS001818,Debit,RuPay,2021-09-02,2025-09-02,Active
CARD011247,ACC001436,CUS007176,Credit,Visa,2026-07-17,2030-07-17,Active
CARD011248,ACC006175,CUS007119,Debit,RuPay,2026-03-24,2030-03-24,Active
CARD011249,ACC012619,CUS007478,Debit,Mastercard,2022-07-01,2026-07-01,Active
CARD011250,ACC001118,CUS008106,Debit,RuPay,2022-07-31,2026-07-31,Active
CARD011251,ACC003383,CUS008257,Credit,Visa,2022-04-13,2026-04-13,Active
CARD011252,ACC002061,CUS000651,Credit,RuPay,2022-03-14,2026-03-14,Active
CARD011253,ACC012894,CUS006752,Credit,Visa,2026-05-07,2030-05-07,Active
CARD011254,ACC000137,CUS004277,Debit,Mastercard,2025-04-25,2029-04-25,Active
CARD011255,ACC013355,CUS008352,Debit,Visa,2021-11-10,2025-11-10,Active
CARD011256,ACC004784,CUS004230,Credit,Mastercard,2025-05-18,2029-05-18,Active
CARD011257,ACC013105,CUS009308,Credit,Mastercard,2025-01-13,2029-01-13,Active
CARD011258,ACC002855,CUS007811,Debit,Visa,2025-11-02,2029-11-02,Blocked
CARD011259,ACC012800,CUS001790,Debit,RuPay,2023-12-22,2027-12-22,Active
CARD011260,ACC011524,CUS007571,Debit,Mastercard,2023-10-09,2027-10-09,Active
CARD011261,ACC010253,CUS006243,Credit,Visa,2025-03-05,2029-03-05,Active
CARD011262,ACC007980,CUS003752,Debit,Visa,2024-05-04,2028-05-04,Active
CARD011263,ACC006017,CUS000683,Debit,Mastercard,2022-04-07,2026-04-07,Active
CARD011264,ACC001068,CUS003121,Credit,Visa,2026-05-12,2030-05-12,Active
CARD011265,ACC000053,CUS005516,Debit,Mastercard,2023-10-04,2027-10-04,Active
CARD011266,ACC012298,CUS000613,Debit,Visa,2026-01-07,2030-01-07,Active
CARD011267,ACC009410,CUS008834,Debit,Mastercard,2023-12-23,2027-12-23,Active
CARD011268,ACC002763,CUS001343,Credit,Mastercard,2023-12-21,2027-12-21,Blocked
CARD011269,ACC014723,CUS000387,Debit,Visa,2022-09-16,2026-09-16,Active
CARD011270,ACC010824,CUS002152,Debit,Mastercard,2022-08-08,2026-08-08,Active
CARD011271,ACC003536,CUS002981,Credit,Mastercard,2026-02-18,2030-02-18,Active
CARD011272,ACC004399,CUS003004,Credit,Visa,2026-01-12,2030-01-12,Active
CARD011273,ACC012297,CUS001814,Debit,Visa,2025-01-16,2029-01-16,Active
CARD011274,ACC001518,CUS007563,Debit,Visa,2025-08-26,2029-08-26,Active
CARD011275,ACC000814,CUS005962,Credit,Mastercard,2021-11-03,2025-11-03,Active
CARD011276,ACC004379,CUS001150,Credit,RuPay,2022-08-17,2026-08-17,Active
CARD011277,ACC001148,CUS007923,Credit,RuPay,2022-05-19,2026-05-19,Active
CARD011278,ACC001843,CUS008172,Debit,Mastercard,2022-08-13,2026-08-13,Blocked
CARD011279,ACC013270,CUS005790,Debit,RuPay,2024-12-23,2028-12-23,Active
CARD011280,ACC009535,CUS001595,Debit,Visa,2021-10-14,2025-10-14,Blocked
CARD011281,ACC007899,CUS002418,Debit,RuPay,2023-09-28,2027-09-28,Active
CARD011282,ACC006075,CUS003346,Debit,RuPay,2024-01-02,2028-01-02,Expired
CARD011283,ACC000767,CUS007945,Debit,Mastercard,2024-05-14,2028-05-14,Active
CARD011284,ACC000166,CUS002970,Debit,Mastercard,2022-03-28,2026-03-28,Active
CARD011285,ACC006066,CUS005658,Debit,Visa,2025-02-03,2029-02-03,Active
CARD011286,ACC005180,CUS009005,Debit,Visa,2023-05-29,2027-05-29,Active
CARD011287,ACC009414,CUS008057,Debit,Mastercard,2023-02-14,2027-02-14,Active
CARD011288,ACC008021,CUS002942,Debit,RuPay,2025-08-09,2029-08-09,Active
CARD011289,ACC009634,CUS003933,Debit,Mastercard,2023-09-17,2027-09-17,Active
CARD011290,ACC009927,CUS007455,Debit,Visa,2023-07-28,2027-07-28,Active
CARD011291,ACC001076,CUS000554,Debit,Visa,2022-05-20,2026-05-20,Active
CARD011292,ACC010122,CUS000365,Debit,Visa,2023-09-03,2027-09-03,Active
CARD011293,ACC009788,CUS002994,Debit,RuPay,2023-03-18,2027-03-18,Blocked
CARD011294,ACC003106,CUS006031,Debit,Visa,2025-10-05,2029-10-05,Active
CARD011295,ACC003612,CUS009809,Debit,Visa,2022-09-15,2026-09-15,Active
CARD011296,ACC014562,CUS002710,Debit,RuPay,2023-03-15,2027-03-15,Active
CARD011297,ACC011143,CUS003522,Debit,Visa,2025-03-23,2029-03-23,Active
CARD011298,ACC009417,CUS005985,Debit,Mastercard,2023-08-27,2027-08-27,Active
CARD011299,ACC006901,CUS008230,Credit,RuPay,2022-04-22,2026-04-22,Active
CARD011300,ACC012857,CUS007767,Debit,RuPay,2023-05-16,2027-05-16,Active
CARD011301,ACC005753,CUS009917,Credit,RuPay,2023-04-30,2027-04-30,Active
CARD011302,ACC014106,CUS007293,Debit,RuPay,2024-08-10,2028-08-10,Active
CARD011303,ACC003922,CUS005826,Credit,Mastercard,2023-09-18,2027-09-18,Active
CARD011304,ACC004223,CUS000370,Debit,Visa,2023-10-11,2027-10-11,Active
CARD011305,ACC001202,CUS001971,Debit,Visa,2025-11-23,2029-11-23,Active
CARD011306,ACC014504,CUS006642,Credit,Visa,2024-11-04,2028-11-04,Active
CARD011307,ACC006301,CUS008641,Credit,Mastercard,2022-05-09,2026-05-09,Active
CARD011308,ACC005518,CUS001440,Debit,Visa,2023-11-05,2027-11-05,Active
CARD011309,ACC008590,CUS004039,Credit,Mastercard,2024-04-30,2028-04-30,Active
CARD011310,ACC006589,CUS006132,Debit,Mastercard,2025-01-04,2029-01-04,Active
CARD011311,ACC006694,CUS002199,Debit,Visa,2025-05-03,2029-05-03,Active
CARD011312,ACC014344,CUS002111,Debit,RuPay,2022-04-02,2026-04-02,Active
CARD011313,ACC004682,CUS007718,Credit,RuPay,2021-11-14,2025-11-14,Blocked
CARD011314,ACC006301,CUS008641,Credit,Visa,2025-12-28,2029-12-28,Active
CARD011315,ACC007123,CUS008921,Debit,Visa,2022-06-24,2026-06-24,Active
CARD011316,ACC005543,CUS007938,Debit,Mastercard,2025-10-31,2029-10-31,Active
CARD011317,ACC010750,CUS005838,Credit,Mastercard,2026-05-28,2030-05-28,Active
CARD011318,ACC001700,CUS006566,Debit,Mastercard,2025-06-08,2029-06-08,Active
CARD011319,ACC002740,CUS001070,Debit,RuPay,2026-02-20,2030-02-20,Active
CARD011320,ACC005366,CUS000080,Debit,Visa,2022-05-24,2026-05-24,Active
CARD011321,ACC008881,CUS003675,Debit,RuPay,2025-09-29,2029-09-29,Active
CARD011322,ACC004028,CUS003818,Credit,Mastercard,2022-08-31,2026-08-31,Active
CARD011323,ACC004882,CUS002010,Debit,RuPay,2021-08-11,2025-08-11,Active
CARD011324,ACC009247,CUS004821,Debit,Visa,2024-05-22,2028-05-22,Active
CARD011325,ACC010988,CUS009522,Debit,Visa,2026-05-26,2030-05-26,Active
CARD011326,ACC004156,CUS009658,Debit,RuPay,2022-06-16,2026-06-16,Active
CARD011327,ACC013198,CUS000245,Credit,Visa,2024-02-19,2028-02-19,Active
CARD011328,ACC000301,CUS001330,Credit,Visa,2025-01-30,2029-01-30,Active
CARD011329,ACC009896,CUS003798,Debit,RuPay,2022-05-18,2026-05-18,Blocked
CARD011330,ACC009723,CUS005654,Debit,RuPay,2025-02-16,2029-02-16,Active
CARD011331,ACC012376,CUS008074,Debit,Visa,2022-04-24,2026-04-24,Active
CARD011332,ACC008047,CUS003835,Debit,Visa,2023-04-08,2027-04-08,Active
CARD011333,ACC002238,CUS004330,Debit,Mastercard,2021-12-12,2025-12-12,Blocked
CARD011334,ACC010973,CUS000215,Debit,Visa,2026-07-27,2030-07-27,Active
CARD011335,ACC007138,CUS008033,Debit,Mastercard,2023-02-25,2027-02-25,Active
CARD011336,ACC013125,CUS005013,Debit,Mastercard,2021-11-15,2025-11-15,Active
CARD011337,ACC005599,CUS003468,Debit,Visa,2022-07-22,2026-07-22,Active
CARD011338,ACC010311,CUS001783,Credit,Visa,2024-06-25,2028-06-25,Active
CARD011339,ACC010226,CUS005160,Debit,Mastercard,2025-02-20,2029-02-20,Active
CARD011340,ACC014703,CUS000080,Credit,Mastercard,2024-11-14,2028-11-14,Active
CARD011341,ACC014038,CUS003884,Debit,Visa,2023-12-12,2027-12-12,Blocked
CARD011342,ACC008657,CUS000265,Debit,RuPay,2025-08-11,2029-08-11,Active
CARD011343,ACC013183,CUS009919,Debit,RuPay,2024-10-05,2028-10-05,Active
CARD011344,ACC010881,CUS002308,Debit,Visa,2025-05-21,2029-05-21,Active
CARD011345,ACC005024,CUS005934,Debit,Visa,2025-05-14,2029-05-14,Active
CARD011346,ACC002755,CUS004490,Credit,Visa,2021-12-17,2025-12-17,Active
CARD011347,ACC012416,CUS000682,Credit,RuPay,2024-12-27,2028-12-27,Active
CARD011348,ACC012523,CUS005062,Debit,Visa,2025-04-12,2029-04-12,Active
CARD011349,ACC006839,CUS000047,Credit,RuPay,2023-04-01,2027-04-01,Blocked
CARD011350,ACC002026,CUS001933,Debit,Visa,2024-09-27,2028-09-27,Active
CARD011351,ACC004495,CUS003602,Debit,Visa,2025-02-24,2029-02-24,Active
CARD011352,ACC007741,CUS004304,Debit,Visa,2026-02-16,2030-02-16,Expired
CARD011353,ACC003512,CUS003504,Credit,Visa,2026-06-14,2030-06-14,Active
CARD011354,ACC006695,CUS007212,Debit,Mastercard,2023-02-04,2027-02-04,Expired
CARD011355,ACC011752,CUS005239,Credit,Visa,2022-07-09,2026-07-09,Active
CARD011356,ACC010774,CUS009774,Debit,RuPay,2026-07-01,2030-07-01,Active
CARD011357,ACC006035,CUS009179,Debit,RuPay,2024-01-15,2028-01-15,Active
CARD011358,ACC010930,CUS006812,Debit,Mastercard,2024-07-24,2028-07-24,Active
CARD011359,ACC000732,CUS006697,Debit,RuPay,2024-07-16,2028-07-16,Active
CARD011360,ACC006418,CUS006757,Debit,Visa,2022-11-04,2026-11-04,Active
CARD011361,ACC007926,CUS002062,Credit,Visa,2022-11-17,2026-11-17,Active
CARD011362,ACC002877,CUS002121,Credit,Mastercard,2025-01-17,2029-01-17,Active
CARD011363,ACC010157,CUS006651,Debit,Mastercard,2023-04-22,2027-04-22,Active
CARD011364,ACC013067,CUS009284,Debit,Visa,2023-10-06,2027-10-06,Active
CARD011365,ACC003597,CUS005786,Debit,Mastercard,2026-01-07,2030-01-07,Active
CARD011366,ACC006823,CUS002954,Debit,Mastercard,2023-10-18,2027-10-18,Active
CARD011367,ACC008156,CUS006983,Debit,Visa,2022-08-03,2026-08-03,Active
CARD011368,ACC000450,CUS001158,Credit,Visa,2024-10-21,2028-10-21,Active
CARD011369,ACC002733,CUS000126,Debit,Visa,2024-04-26,2028-04-26,Active
CARD011370,ACC005982,CUS005552,Debit,RuPay,2022-05-11,2026-05-11,Active
CARD011371,ACC013916,CUS009487,Debit,Mastercard,2021-08-31,2025-08-31,Active
CARD011372,ACC014951,CUS001820,Debit,RuPay,2023-11-20,2027-11-20,Active
CARD011373,ACC003873,CUS009659,Debit,Visa,2022-03-05,2026-03-05,Active
CARD011374,ACC013535,CUS009195,Debit,Mastercard,2023-07-04,2027-07-04,Active
CARD011375,ACC008650,CUS009874,Debit,RuPay,2025-09-20,2029-09-20,Active
CARD011376,ACC007404,CUS004077,Debit,Mastercard,2025-06-24,2029-06-24,Active
