device_id,device_type,operating_system,browser,device_status
DEV009027,Tablet,Android,Edge,Inactive
DEV009028,Mobile,Android,Chrome,Active
DEV009029,Mobile,Android,Chrome,Inactive
DEV009030,Mobile,Android,Edge,Inactive
DEV009031,Mobile,Windows,Chrome,Active
DEV009032,Tablet,Android,Chrome,Active
DEV009033,Laptop,macOS,Safari,Active
DEV009034,Mobile,Android,Safari,Active
DEV009035,Mobile,iOS,Chrome,Active
DEV009036,Mobile,Android,Edge,Inactive
DEV009037,Mobile,Android,Chrome,Active
DEV009038,Mobile,Android,Chrome,Inactive
DEV009039,Laptop,iOS,Chrome,Active
DEV009040,Mobile,iOS,Edge,Active
DEV009041,Mobile,Android,Firefox,Active
DEV009042,Mobile,Android,Edge,Active
DEV009043,Mobile,Android,Chrome,Active
DEV009044,Laptop,Android,Chrome,Active
DEV009045,Mobile,Android,Chrome,Active
DEV009046,Laptop,macOS,Safari,Active
DEV009047,Laptop,macOS,Chrome,Active
DEV009048,Laptop,Android,Chrome,Active
DEV009049,Laptop,macOS,Chrome,Active
DEV009050,Mobile,iOS,Chrome,Inactive
DEV009051,Mobile,Android,Edge,Active
DEV009052,Mobile,Android,Safari,Active
DEV009053,Mobile,iOS,Safari,Inactive
DEV009054,Mobile,Windows,Firefox,Inactive
DEV009055,Laptop,Android,Safari,Inactive
DEV009056,Mobile,Android,Safari,Active
DEV009057,Mobile,Android,Edge,Active
DEV009058,Mobile,iOS,Safari,Active
DEV009059,Laptop,iOS,Chrome,Active
DEV009060,Mobile,iOS,Chrome,Active
DEV009061,Mobile,iOS,Safari,Active
DEV009062,Mobile,Android,Chrome,Active
DEV009063,Mobile,Android,Edge,Active
DEV009064,Tablet,Android,Chrome,Active
DEV009065,Laptop,Android,Chrome,Active
DEV009066,Mobile,Windows,Edge,Active
DEV009067,Mobile,Android,Edge,Active
DEV009068,Mobile,iOS,Chrome,Active
DEV009069,Mobile,iOS,Chrome,Active
DEV009070,Mobile,macOS,Safari,Active
DEV009071,Laptop,iOS,Chrome,Active
DEV009072,Laptop,Android,Edge,Active
DEV009073,Mobile,iOS,Edge,Active
DEV009074,Mobile,macOS,Chrome,Active
DEV009075,Mobile,Android,Safari,Active
DEV009076,Laptop,iOS,Chrome,Active
DEV009077,Laptop,macOS,Chrome,Active
DEV009078,Mobile,Android,Safari,Active
DEV009079,Tablet,Android,Safari,Active
DEV009080,Mobile,Android,Edge,Active
DEV009081,Mobile,iOS,Chrome,Active
DEV009082,Laptop,macOS,Chrome,Inactive
DEV009083,Laptop,Windows,Chrome,Active
DEV009084,Mobile,iOS,Edge,Active
DEV009085,Mobile,iOS,Chrome,Active
DEV009086,Mobile,iOS,Edge,Active
DEV009087,Mobile,Android,Edge,Active
DEV009088,Mobile,Android,Edge,Active
DEV009089,Mobile,Windows,Firefox,Active
DEV009090,Laptop,Android,Chrome,Active
DEV009091,Mobile,Windows,Chrome,Inactive
DEV009092,Mobile,iOS,Edge,Active
DEV009093,Laptop,Android,Edge,Active
DEV009094,Mobile,iOS,Chrome,Active
DEV009095,Mobile,Android,Firefox,Active
DEV009096,Mobile,macOS,Edge,Active
DEV009097,Tablet,iOS,Chrome,Active
DEV009098,Mobile,Android,Chrome,Active
DEV009099,Mobile,macOS,Firefox,Active
DEV009100,Laptop,Android,Chrome,Active
DEV009101,Mobile,Android,Safari,Active
DEV009102,Mobile,Windows,Chrome,Active
DEV009103,Laptop,macOS,Safari,Active
DEV009104,Mobile,Windows,Chrome,Active
DEV009105,Mobile,Android,Chrome,Inactive
DEV009106,Mobile,Windows,Safari,Active
DEV009107,Laptop,Android,Chrome,Active
DEV009108,Mobile,iOS,Chrome,Active
DEV009109,Mobile,iOS,Edge,Active
DEV009110,Mobile,Windows,Edge,Active
DEV009111,Mobile,Android,Firefox,Active
DEV009112,Tablet,Android,Edge,Active
DEV009113,Laptop,Windows,Safari,Active
DEV009114,Mobile,iOS,Edge,Active
DEV009115,Tablet,Android,Chrome,Active
DEV009116,Mobile,macOS,Safari,Active
DEV009117,Laptop,Android,Chrome,Inactive
DEV009118,Tablet,Android,Edge,Inactive
DEV009119,Mobile,Android,Safari,Inactive
DEV009120,Mobile,Windows,Chrome,Active
DEV009121,Mobile,Windows,Chrome,Inactive
DEV009122,Mobile,macOS,Firefox,Active
DEV009123,Mobile,iOS,Edge,Active
DEV009124,Mobile,Android,Chrome,Inactive
DEV009125,Mobile,Android,Firefox,Active
DEV009126,Mobile,Windows,Firefox,Active
DEV009127,Mobile,Android,Edge,Active
DEV009128,Mobile,Windows,Chrome,Active
DEV009129,Mobile,macOS,Safari,Active
DEV009130,Mobile,macOS,Chrome,Active
DEV009131,Mobile,macOS,Chrome,Active
DEV009132,Laptop,Windows,Chrome,Active
DEV009133,Mobile,iOS,Firefox,Active
DEV009134,Mobile,Windows,Chrome,Active
DEV009135,Mobile,Windows,Edge,Inactive
DEV009136,Laptop,Windows,Edge,Active
DEV009137,Mobile,Windows,Chrome,Active
DEV009138,Mobile,iOS,Chrome,Active
DEV009139,Mobile,Android,Chrome,Active
DEV009140,Mobile,iOS,Chrome,Inactive
DEV009141,Mobile,Android,Safari,Active
DEV009142,Laptop,macOS,Chrome,Active
DEV009143,Mobile,iOS,Chrome,Active
DEV009144,Mobile,Android,Chrome,Active
DEV009145,Laptop,Windows,Safari,Inactive
DEV009146,Mobile,macOS,Edge,Active
DEV009147,Mobile,Windows,Chrome,Active
DEV009148,Mobile,iOS,Chrome,Active
DEV009149,Mobile,Android,Safari,Active
DEV009150,Mobile,Android,Chrome,Active
DEV009151,Laptop,Android,Chrome,Active
DEV009152,Mobile,Android,Chrome,Inactive
DEV009153,Mobile,iOS,Chrome,Inactive
DEV009154,Mobile,Android,Edge,Inactive
DEV009155,Mobile,iOS,Chrome,Active
DEV009156,Mobile,Android,Chrome,Active
DEV009157,Mobile,Android,Edge,Inactive
DEV009158,Mobile,Android,Chrome,Active
DEV009159,Mobile,Windows,Chrome,Inactive
DEV009160,Mobile,Windows,Chrome,Active
DEV009161,Mobile,macOS,Chrome,Active
DEV009162,Mobile,iOS,Safari,Active
DEV009163,Laptop,Windows,Chrome,Active
DEV009164,Mobile,Android,Chrome,Active
DEV009165,Mobile,Android,Chrome,Inactive
DEV009166,Mobile,Android,Chrome,Active
DEV009167,Mobile,Android,Safari,Active
DEV009168,Mobile,iOS,Firefox,Active
DEV009169,Tablet,Android,Edge,Active
DEV009170,Tablet,iOS,Chrome,Inactive
DEV009171,Mobile,Android,Safari,Active
DEV009172,Mobile,macOS,Safari,Active
DEV009173,Tablet,Android,Edge,Active
DEV009174,Mobile,Android,Safari,Active
DEV009175,Laptop,iOS,Firefox,Active
DEV009176,Mobile,Android,Chrome,Active
DEV009177,Mobile,iOS,Firefox,Active
DEV009178,Mobile,macOS,Chrome,Active
DEV009179,Mobile,Android,Chrome,Active
DEV009180,Mobile,macOS,Safari,Active
DEV009181,Mobile,Android,Safari,Active
DEV009182,Tablet,iOS,Chrome,Active
DEV009183,Mobile,Android,Chrome,Active
DEV009184,Mobile,iOS,Chrome,Active
DEV009185,Mobile,iOS,Chrome,Active
DEV009186,Mobile,macOS,Chrome,Active
DEV009187,Mobile,Android,Chrome,Active
DEV009188,Mobile,macOS,Edge,Active
DEV009189,Mobile,Android,Safari,Active
DEV009190,Mobile,macOS,Chrome,Active
DEV009191,Mobile,macOS,Chrome,Inactive
DEV009192,Mobile,Android,Edge,Active
DEV009193,Mobile,Android,Chrome,Active
DEV009194,Mobile,Android,Firefox,Active
DEV009195,Mobile,Android,Edge,Active
DEV009196,Tablet,Windows,Chrome,Active
DEV009197,Mobile,Android,Edge,Inactive
DEV009198,Mobile,iOS,Chrome,Active
DEV009199,Mobile,Android,Chrome,Active
DEV009200,Mobile,Android,Chrome,Active
DEV009201,Mobile,Windows,Chrome,Active
DEV009202,Laptop,Windows,Chrome,Active
DEV009203,Mobile,Android,Safari,Active
DEV009204,Laptop,macOS,Safari,Active
DEV009205,Mobile,iOS,Chrome,Active
DEV009206,Mobile,iOS,Edge,Active
DEV009207,Mobile,iOS,Edge,Active
DEV009208,Laptop,Android,Safari,Active
DEV009209,Mobile,Windows,Firefox,Active
DEV009210,Mobile,macOS,Chrome,Active
DEV009211,Mobile,Windows,Chrome,Active
DEV009212,Mobile,iOS,Safari,Active
DEV009213,Mobile,Android,Chrome,Active
DEV009214,Laptop,Windows,Chrome,Inactive
DEV009215,Mobile,macOS,Chrome,Active
DEV009216,Mobile,Android,Chrome,Active
DEV009217,Mobile,iOS,Edge,Active
DEV009218,Mobile,Android,Safari,Active
DEV009219,Tablet,Android,Firefox,Active
DEV009220,Tablet,iOS,Safari,Active
DEV009221,Laptop,Android,Chrome,Active
DEV009222,Laptop,macOS,Safari,Active
DEV009223,Mobile,Android,Chrome,Active
DEV009224,Mobile,Android,Safari,Active
DEV009225,Mobile,Android,Chrome,Active
DEV009226,Mobile,macOS,Safari,Active
DEV009227,Mobile,macOS,Chrome,Active
DEV009228,Laptop,Windows,Chrome,Active
DEV009229,Mobile,Android,Edge,Active
DEV009230,Laptop,Android,Chrome,Active
DEV009231,Laptop,Android,Firefox,Inactive
DEV009232,Mobile,Android,Edge,Active
DEV009233,Laptop,Android,Chrome,Active
DEV009234,Mobile,iOS,Chrome,Active
DEV009235,Laptop,iOS,Chrome,Active
DEV009236,Mobile,Android,Edge,Active
DEV009237,Mobile,Android,Chrome,Active
DEV009238,Mobile,Android,Safari,Active
DEV009239,Mobile,Windows,Chrome,Active
DEV009240,Mobile,iOS,Firefox,Active
DEV009241,Mobile,Android,Chrome,Inactive
DEV009242,Mobile,Android,Chrome,Active
DEV009243,Mobile,iOS,Chrome,Active
DEV009244,Mobile,Android,Chrome,Active
DEV009245,Laptop,Android,Chrome,Active
DEV009246,Laptop,Windows,Chrome,Active
DEV009247,Mobile,iOS,Chrome,Active
DEV009248,Mobile,Windows,Chrome,Active
DEV009249,Mobile,Android,Chrome,Active
DEV009250,Mobile,iOS,Firefox,Active
DEV009251,Mobile,Android,Chrome,Active
DEV009252,Mobile,Android,Chrome,Active
DEV009253,Mobile,Android,Firefox,Active
DEV009254,Mobile,iOS,Safari,Active
DEV009255,Mobile,Windows,Chrome,Inactive
DEV009256,Mobile,Android,Chrome,Active
DEV009257,Mobile,Android,Firefox,Active
DEV009258,Laptop,Windows,Edge,Active
DEV009259,Laptop,macOS,Chrome,Active
DEV009260,Mobile,Android,Chrome,Active
DEV009261,Mobile,Android,Chrome,Active
DEV009262,Mobile,Android,Safari,Active
DEV009263,Mobile,Windows,Edge,Active
DEV009264,Laptop,Android,Safari,Active
DEV009265,Mobile,Windows,Chrome,Active
DEV009266,Mobile,Android,Chrome,Active
DEV009267,Mobile,Android,Firefox,Inactive
DEV009268,Mobile,Android,Chrome,Active
DEV009269,Mobile,Android,Chrome,Active
DEV009270,Laptop,Android,Chrome,Active
DEV009271,Mobile,Android,Firefox,Active
DEV009272,Mobile,macOS,Chrome,Active
DEV009273,Mobile,iOS,Safari,Active
DEV009274,Mobile,iOS,Chrome,Active
DEV009275,Mobile,Android,Chrome,Active
DEV009276,Mobile,iOS,Safari,Active
DEV009277,Mobile,Android,Edge,Active
DEV009278,Mobile,iOS,Chrome,Active
DEV009279,Mobile,macOS,Chrome,Active
DEV009280,Mobile,Android,Chrome,Active
DEV009281,Mobile,iOS,Safari,Active
DEV009282,Mobile,Windows,Chrome,Active
DEV009283,Mobile,Android,Edge,Active
DEV009284,Laptop,Android,Edge,Active
DEV009285,Mobile,iOS,Safari,Inactive
DEV009286,Mobile,Android,Chrome,Active
DEV009287,Mobile,Windows,Chrome,Active
DEV009288,Mobile,Windows,Chrome,Active
DEV009289,Tablet,iOS,Chrome,Inactive
DEV009290,Mobile,Windows,Chrome,Active
DEV009291,Mobile,iOS,Chrome,Active
DEV009292,Laptop,Windows,Chrome,Active
DEV009293,Mobile,Android,Chrome,Active
DEV009294,Mobile,Android,Chrome,Active
DEV009295,Mobile,Android,Edge,Active
DEV009296,Mobile,Windows,Chrome,Inactive
DEV009297,Laptop,Android,Edge,Active
DEV009298,Laptop,Android,Edge,Active
DEV009299,Mobile,iOS,Chrome,Active
DEV009300,Tablet,Android,Chrome,Active
DEV009301,Laptop,Windows,Chrome,Active
DEV009302,Mobile,Android,Safari,Inactive
DEV009303,Mobile,iOS,Chrome,Active
DEV009304,Mobile,iOS,Edge,Active
DEV009305,Mobile,Android,Edge,Active
DEV009306,Mobile,iOS,Chrome,Active
DEV009307,Mobile,Android,Chrome,Active
DEV009308,Mobile,Android,Edge,Active
DEV009309,Mobile,macOS,Safari,Active
DEV009310,Mobile,macOS,Safari,Active
DEV009311,Mobile,Android,Chrome,Active
DEV009312,Mobile,iOS,Chrome,Active
DEV009313,Mobile,Android,Edge,Active
DEV009314,Mobile,Android,Edge,Active
DEV009315,Mobile,Android,Safari,Active
DEV009316,Mobile,Windows,Chrome,Active
DEV009317,Laptop,Windows,Chrome,Active
DEV009318,Laptop,Android,Safari,Active
DEV009319,Laptop,Android,Chrome,Inactive
DEV009320,Laptop,Android,Edge,Inactive
DEV009321,Mobile,Android,Chrome,Active
DEV009322,Mobile,iOS,Firefox,Active
DEV009323,Mobile,Windows,Chrome,Active
DEV009324,Mobile,Android,Firefox,Active
DEV009325,Mobile,iOS,Firefox,Active
DEV009326,Laptop,Android,Edge,Active
DEV009327,Mobile,iOS,Firefox,Active
DEV009328,Laptop,macOS,Safari,Active
DEV009329,Mobile,Android,Edge,Active
DEV009330,Laptop,Android,Chrome,Active
DEV009331,Mobile,Android,Chrome,Active
DEV009332,Laptop,iOS,Edge,Active
DEV009333,Mobile,iOS,Safari,Active
DEV009334,Mobile,iOS,Chrome,Active
DEV009335,Mobile,Windows,Safari,Active
DEV009336,Tablet,Windows,Chrome,Active
DEV009337,Mobile,Android,Chrome,Active
DEV009338,Mobile,Android,Chrome,Active
DEV009339,Tablet,iOS,Safari,Active
DEV009340,Mobile,iOS,Edge,Active
DEV009341,Laptop,iOS,Chrome,Active
DEV009342,Laptop,Android,Chrome,Active
DEV009343,Laptop,Windows,Chrome,Active
DEV009344,Mobile,Android,Firefox,Active
DEV009345,Mobile,Android,Chrome,Active
DEV009346,Mobile,Android,Edge,Active
DEV009347,Mobile,Android,Chrome,Active
DEV009348,Mobile,Windows,Chrome,Active
DEV009349,Mobile,Android,Chrome,Active
DEV009350,Mobile,macOS,Safari,Active
DEV009351,Mobile,macOS,Chrome,Active
DEV009352,Mobile,macOS,Chrome,Active
DEV009353,Laptop,macOS,Safari,Active
DEV009354,Mobile,macOS,Safari,Active
DEV009355,Mobile,Android,Safari,Active
DEV009356,Mobile,Android,Chrome,Active
DEV009357,Mobile,iOS,Edge,Active
DEV009358,Mobile,iOS,Safari,Active
DEV009359,Mobile,macOS,Safari,Inactive
DEV009360,Tablet,iOS,Chrome,Active
DEV009361,Mobile,iOS,Chrome,Inactive
DEV009362,Laptop,Android,Edge,Active
DEV009363,Mobile,iOS,Edge,Active
DEV009364,Mobile,Android,Firefox,Active
DEV009365,Mobile,Android,Safari,Active
DEV009366,Mobile,Android,Firefox,Active
DEV009367,Mobile,Android,Chrome,Active
DEV009368,Laptop,Android,Edge,Active
DEV009369,Mobile,iOS,Chrome,Active
DEV009370,Laptop,Android,Edge,Active
DEV009371,Mobile,Windows,Chrome,Active
DEV009372,Mobile,iOS,Chrome,Active
DEV009373,Mobile,Android,Chrome,Active
DEV009374,Mobile,Windows,Chrome,Active
DEV009375,Laptop,iOS,Chrome,Active
DEV009376,Mobile,iOS,Chrome,Active
DEV009377,Mobile,Android,Chrome,Active
DEV009378,Laptop,Android,Safari,Active
DEV009379,Mobile,macOS,Chrome,Active
DEV009380,Mobile,iOS,Edge,Active
DEV009381,Mobile,Android,Chrome,Active
DEV009382,Mobile,iOS,Firefox,Active
DEV009383,Laptop,Android,Chrome,Active
DEV009384,Mobile,Android,Safari,Active
DEV009385,Laptop,Android,Chrome,Inactive
DEV009386,Mobile,Windows,Chrome,Active
DEV009387,Mobile,iOS,Chrome,Active
DEV009388,Mobile,Android,Firefox,Active
DEV009389,Tablet,iOS,Chrome,Active
DEV009390,Mobile,iOS,Chrome,Inactive
DEV009391,Mobile,iOS,Safari,Active
DEV009392,Mobile,Windows,Chrome,Active
DEV009393,Mobile,Android,Safari,Active
DEV009394,Mobile,Windows,Chrome,Active
DEV009395,Mobile,Android,Chrome,Active
DEV009396,Tablet,Windows,Safari,Active
DEV009397,Laptop,iOS,Edge,Inactive
DEV009398,Laptop,iOS,Chrome,Active
DEV009399,Mobile,iOS,Chrome,Active
DEV009400,Tablet,iOS,Chrome,Active
DEV009401,Laptop,Android,Safari,Active
DEV009402,Laptop,Android,Chrome,Active
DEV009403,Mobile,Android,Firefox,Active
DEV009404,Mobile,Android,Chrome,Active
DEV009405,Mobile,Android,Chrome,Active
DEV009406,Tablet,macOS,Chrome,Active
DEV009407,Laptop,Android,Chrome,Active
DEV009408,Laptop,Android,Safari,Active
DEV009409,Mobile,Android,Edge,Active
DEV009410,Laptop,Android,Chrome,Active
DEV009411,Laptop,Android,Chrome,Inactive
DEV009412,Mobile,Android,Chrome,Active
DEV009413,Mobile,Windows,Chrome,Active
DEV009414,Laptop,macOS,Chrome,Active
DEV009415,Laptop,Android,Chrome,Inactive
DEV009416,Mobile,iOS,Edge,Active
DEV009417,Tablet,Android,Chrome,Active
DEV009418,Mobile,Windows,Chrome,Active
DEV009419,Mobile,macOS,Chrome,Inactive
DEV009420,Mobile,macOS,Chrome,Active
DEV009421,Mobile,Android,Firefox,Active
DEV009422,Mobile,iOS,Chrome,Active
DEV009423,Laptop,Android,Chrome,Active
DEV009424,Mobile,Android,Chrome,Inactive
DEV009425,Laptop,iOS,Chrome,Active
DEV009426,Tablet,Android,Edge,Active
DEV009427,Mobile,Windows,Chrome,Active
DEV009428,Mobile,iOS,Chrome,Active
DEV009429,Mobile,Android,Edge,Active
DEV009430,Mobile,Android,Safari,Active
DEV009431,Mobile,Android,Edge,Inactive
DEV009432,Tablet,iOS,Firefox,Active
DEV009433,Mobile,iOS,Chrome,Active
DEV009434,Mobile,Android,Chrome,Active
DEV009435,Mobile,iOS,Firefox,Active
DEV009436,Mobile,Android,Chrome,Active
DEV009437,Mobile,iOS,Chrome,Active
DEV009438,Laptop,Android,Safari,Active
DEV009439,Mobile,Android,Chrome,Active
DEV009440,Laptop,iOS,Chrome,Active
DEV009441,Mobile,Android,Chrome,Active
DEV009442,Mobile,iOS,Safari,Active
DEV009443,Mobile,iOS,Safari,Active
DEV009444,Tablet,macOS,Chrome,Active
DEV009445,Mobile,iOS,Safari,Active
DEV009446,Laptop,Android,Edge,Active
DEV009447,Mobile,iOS,Safari,Active
DEV009448,Mobile,Android,Safari,Active
DEV009449,Mobile,iOS,Chrome,Active
DEV009450,Mobile,Android,Chrome,Active
DEV009451,Mobile,Android,Chrome,Active
DEV009452,Mobile,Windows,Chrome,Inactive
DEV009453,Tablet,Android,Safari,Active
DEV009454,Mobile,Android,Chrome,Active
DEV009455,Tablet,iOS,Safari,Inactive
DEV009456,Mobile,iOS,Chrome,Active
DEV009457,Tablet,Windows,Chrome,Active
DEV009458,Mobile,iOS,Edge,Active
DEV009459,Mobile,Android,Chrome,Active
DEV009460,Mobile,Windows,Chrome,Active
DEV009461,Mobile,Android,Chrome,Active
DEV009462,Mobile,iOS,Chrome,Active
DEV009463,Laptop,Android,Chrome,Active
DEV009464,Mobile,Android,Chrome,Active
DEV009465,Laptop,Android,Chrome,Active
DEV009466,Mobile,Windows,Chrome,Active
DEV009467,Mobile,Windows,Chrome,Active
DEV009468,Mobile,Android,Chrome,Inactive
DEV009469,Mobile,iOS,Chrome,Active
DEV009470,Tablet,macOS,Chrome,Active
DEV009471,Laptop,Windows,Chrome,Inactive
DEV009472,Mobile,Windows,Edge,Active
DEV009473,Laptop,Android,Chrome,Active
DEV009474,Mobile,macOS,Chrome,Active
DEV009475,Mobile,Android,Chrome,Active
DEV009476,Laptop,Android,Firefox,Active
DEV009477,Mobile,iOS,Edge,Active
DEV009478,Mobile,iOS,Firefox,Active
DEV009479,Mobile,iOS,Chrome,Active
DEV009480,Mobile,Android,Safari,Active
DEV009481,Mobile,Android,Safari,Active
DEV009482,Mobile,Windows,Safari,Inactive
DEV009483,Mobile,Android,Chrome,Active
DEV009484,Laptop,Windows,Firefox,Active
DEV009485,Mobile,Windows,Safari,Active
DEV009486,Tablet,iOS,Chrome,Active
DEV009487,Laptop,Android,Chrome,Active
DEV009488,Mobile,Android,Chrome,Active
DEV009489,Mobile,iOS,Safari,Active
DEV009490,Laptop,iOS,Chrome,Active
DEV009491,Mobile,Android,Chrome,Active
DEV009492,Mobile,Windows,Chrome,Active
DEV009493,Mobile,Windows,Edge,Active
DEV009494,Mobile,Android,Chrome,Inactive
DEV009495,Mobile,Android,Chrome,Active
DEV009496,Mobile,iOS,Safari,Active
DEV009497,Mobile,Android,Firefox,Active
DEV009498,Laptop,Android,Chrome,Active
DEV009499,Mobile,Android,Chrome,Active
DEV009500,Mobile,macOS,Chrome,Active
DEV009501,Mobile,Android,Chrome,Active
DEV009502,Mobile,iOS,Safari,Active
DEV009503,Mobile,iOS,Chrome,Active
DEV009504,Mobile,iOS,Chrome,Active
DEV009505,Mobile,Windows,Chrome,Inactive
DEV009506,Mobile,iOS,Chrome,Active
DEV009507,Mobile,Windows,Safari,Inactive
DEV009508,Mobile,Android,Edge,Active
DEV009509,Mobile,Android,Firefox,Active
DEV009510,Mobile,Android,Firefox,Active
DEV009511,Mobile,iOS,Chrome,Active
DEV009512,Mobile,iOS,Safari,Active
DEV009513,Mobile,macOS,Chrome,Active
DEV009514,Laptop,Windows,Chrome,Active
DEV009515,Mobile,Android,Edge,Active
DEV009516,Mobile,iOS,Chrome,Active
DEV009517,Mobile,iOS,Safari,Active
DEV009518,Laptop,iOS,Edge,Active
DEV009519,Mobile,Android,Edge,Inactive
DEV009520,Mobile,iOS,Edge,Inactive
DEV009521,Mobile,macOS,Chrome,Active
DEV009522,Laptop,macOS,Firefox,Inactive
DEV009523,Mobile,Android,Chrome,Inactive
DEV009524,Mobile,iOS,Safari,Active
DEV009525,Mobile,Android,Firefox,Active
DEV009526,Mobile,Windows,Chrome,Active
DEV009527,Mobile,Android,Chrome,Active
DEV009528,Mobile,Android,Safari,Active
DEV009529,Mobile,Windows,Safari,Active
DEV009530,Mobile,Android,Chrome,Active
DEV009531,Mobile,Android,Edge,Active
DEV009532,Tablet,Windows,Chrome,Active
DEV009533,Mobile,Android,Safari,Active
DEV009534,Mobile,Android,Safari,Active
DEV009535,Mobile,Windows,Safari,Inactive
DEV009536,Mobile,iOS,Chrome,Active
DEV009537,Mobile,Android,Safari,Active
DEV009538,Mobile,macOS,Safari,Active
DEV009539,Mobile,Android,Safari,Active
DEV009540,Mobile,iOS,Safari,Active
DEV009541,Mobile,Android,Chrome,Active
DEV009542,Mobile,Android,Chrome,Active
DEV009543,Mobile,iOS,Chrome,Active
DEV009544,Tablet,Android,Firefox,Active
DEV009545,Laptop,Android,Chrome,Active
DEV009546,Mobile,Windows,Safari,Inactive
DEV009547,Mobile,iOS,Safari,Active
DEV009548,Mobile,Android,Firefox,Active
DEV009549,Mobile,macOS,Edge,Active
DEV009550,Mobile,Android,Firefox,Active
DEV009551,Tablet,Windows,Safari,Active
DEV009552,Tablet,Android,Safari,Active
DEV009553,Laptop,Android,Chrome,Active
DEV009554,Mobile,Android,Edge,Inactive
DEV009555,Mobile,macOS,Chrome,Active
DEV009556,Laptop,Android,Edge,Inactive
DEV009557,Laptop,iOS,Chrome,Active
DEV009558,Tablet,Android,Chrome,Active
DEV009559,Mobile,Android,Chrome,Active
DEV009560,Mobile,Windows,Edge,Active
DEV009561,Mobile,macOS,Safari,Active
DEV009562,Laptop,Windows,Safari,Active
DEV009563,Mobile,macOS,Chrome,Active
DEV009564,Mobile,macOS,Chrome,Active
DEV009565,Mobile,Windows,Chrome,Active
DEV009566,Tablet,Android,Chrome,Active
DEV009567,Mobile,iOS,Chrome,Active
DEV009568,Laptop,Android,Chrome,Active
DEV009569,Mobile,macOS,Edge,Active
DEV009570,Mobile,iOS,Edge,Active
DEV009571,Laptop,Windows,Safari,Active
DEV009572,Mobile,macOS,Chrome,Active
DEV009573,Mobile,Android,Chrome,Active
DEV009574,Mobile,iOS,Safari,Active
DEV009575,Laptop,Android,Firefox,Active
DEV009576,Mobile,macOS,Edge,Active
DEV009577,Tablet,Android,Chrome,Active
DEV009578,Laptop,iOS,Chrome,Active
DEV009579,Mobile,Android,Chrome,Active
DEV009580,Laptop,Android,Chrome,Active
DEV009581,Mobile,Android,Safari,Active
DEV009582,Mobile,Android,Chrome,Active
DEV009583,Mobile,Android,Safari,Active
DEV009584,Mobile,macOS,Chrome,Active
DEV009585,Mobile,macOS,Safari,Active
DEV009586,Mobile,Android,Chrome,Active
DEV009587,Mobile,iOS,Chrome,Inactive
DEV009588,Mobile,Android,Chrome,Active
DEV009589,Mobile,Windows,Chrome,Active
DEV009590,Laptop,iOS,Chrome,Active
DEV009591,Mobile,iOS,Chrome,Active
DEV009592,Tablet,Android,Firefox,Active
DEV009593,Laptop,Android,Chrome,Active
DEV009594,Mobile,macOS,Chrome,Active
DEV009595,Mobile,Windows,Safari,Active
DEV009596,Mobile,Android,Chrome,Active
DEV009597,Mobile,macOS,Safari,Active
DEV009598,Tablet,Android,Chrome,Active
DEV009599,Mobile,macOS,Safari,Active
DEV009600,Tablet,Windows,Chrome,Active
DEV009601,Mobile,Android,Chrome,Inactive
DEV009602,Laptop,Android,Safari,Inactive
DEV009603,Mobile,Windows,Safari,Inactive
DEV009604,Mobile,macOS,Chrome,Inactive
DEV009605,Mobile,iOS,Chrome,Inactive
DEV009606,Mobile,Android,Safari,Active
DEV009607,Mobile,Android,Edge,Active
DEV009608,Mobile,Android,Edge,Active
DEV009609,Mobile,Android,Chrome,Active
DEV009610,Mobile,iOS,Firefox,Active
DEV009611,Mobile,Windows,Chrome,Inactive
DEV009612,Mobile,iOS,Chrome,Active
DEV009613,Mobile,Android,Safari,Active
DEV009614,Mobile,Windows,Chrome,Active
DEV009615,Mobile,macOS,Edge,Inactive
DEV009616,Mobile,Android,Edge,Active
DEV009617,Mobile,Android,Firefox,Inactive
DEV009618,Mobile,iOS,Firefox,Active
DEV009619,Tablet,Windows,Safari,Inactive
DEV009620,Mobile,iOS,Safari,Active
DEV009621,Tablet,Android,Chrome,Active
DEV009622,Laptop,iOS,Safari,Active
DEV009623,Mobile,Android,Chrome,Active
DEV009624,Mobile,iOS,Chrome,Active
DEV009625,Mobile,Android,Chrome,Inactive
DEV009626,Mobile,Android,Edge,Active
DEV009627,Mobile,iOS,Firefox,Active
DEV009628,Mobile,iOS,Chrome,Active
DEV009629,Mobile,Android,Chrome,Active
DEV009630,Laptop,iOS,Firefox,Active
DEV009631,Mobile,Windows,Safari,Active
DEV009632,Laptop,Android,Chrome,Active
DEV009633,Mobile,Android,Chrome,Inactive
DEV009634,Mobile,Android,Chrome,Active
DEV009635,Mobile,Android,Chrome,Inactive
DEV009636,Mobile,Android,Safari,Active
DEV009637,Mobile,Windows,Firefox,Active
DEV009638,Mobile,Windows,Safari,Active
DEV009639,Mobile,Android,Chrome,Active
DEV009640,Laptop,Android,Chrome,Inactive
DEV009641,Mobile,Windows,Chrome,Active
DEV009642,Mobile,iOS,Edge,Active
DEV009643,Tablet,Android,Safari,Active
DEV009644,Tablet,iOS,Chrome,Active
DEV009645,Tablet,Android,Safari,Active
DEV009646,Mobile,Android,Chrome,Active
DEV009647,Mobile,iOS,Chrome,Active
DEV009648,Mobile,Android,Chrome,Inactive
DEV009649,Mobile,Android,Edge,Active
